학교코드,학교명,설립년도,남녀공학구분명,주야구분명,우편번호시도명,학교종류구분명,설립구분명
A000010067,부강중학교,1954,남여공학,주간,세종특별자치시,중학교,공립
A000010068,부강초등학교,1917,남여공학,주간,세종특별자치시,초등학교,공립
A000010070,세종고등학교,1926,남,주간,세종특별자치시,고등학교,공립
A000010072,한솔초등학교,2012,남여공학,주간,세종특별자치시,초등학교,공립
A000010073,양지초등학교,2014,남여공학,주간,세종특별자치시,초등학교,공립
A000010075,아름고등학교,2014,남여공학,주간,세종특별자치시,고등학교,공립
A000010076,아름중학교,2014,남여공학,주간,세종특별자치시,중학교,공립
A000010077,연양초등학교,2014,남여공학,주간,세종특별자치시,초등학교,공립
A000010078,아름초등학교,2014,남여공학,주간,세종특별자치시,초등학교,공립
A000010079,나래초등학교,2014,남여공학,주간,세종특별자치시,초등학교,공립
A000010084,도담초등학교,2013,남여공학,주간,세종특별자치시,초등학교,공립
A000010085,도담중학교,2013,남여공학,주간,세종특별자치시,중학교,공립
A000010086,도담고등학교,2013,남여공학,주간,세종특별자치시,고등학교,공립
A000010087,세종국제고등학교,2013,남여공학,주간,세종특별자치시,고등학교,공립
A000010089,미르초등학교,2014,남여공학,주간,세종특별자치시,초등학교,공립
A000010090,새롬중학교,2014,남여공학,주간,세종특별자치시,중학교,공립
A000010093,두루초등학교,2015,남여공학,주간,세종특별자치시,초등학교,공립
A000010095,가락초등학교,2015,남여공학,주간,세종특별자치시,초등학교,공립
A000010097,으뜸초등학교,2015,남여공학,주간,세종특별자치시,초등학교,공립
A000010099,고운초등학교,2015,남여공학,주간,세종특별자치시,초등학교,공립
A000010100,온빛초등학교,2015,남여공학,주간,세종특별자치시,초등학교,공립
A000010102,종촌초등학교,2015,남여공학,주간,세종특별자치시,초등학교,공립
A000010104,고운중학교,2015,남여공학,주간,세종특별자치시,중학교,공립
A000010105,종촌중학교,2015,남여공학,주간,세종특별자치시,중학교,공립
A000010106,두루중학교,2015,남여공학,주간,세종특별자치시,중학교,공립
A000010107,늘봄초등학교,2015,남여공학,주간,세종특별자치시,초등학교,공립
A000010110,종촌고등학교,2015,남여공학,주간,세종특별자치시,고등학교,공립
A000010111,고운고등학교,2015,남여공학,주간,세종특별자치시,고등학교,공립
A000010112,양지중학교,2015,남여공학,주간,세종특별자치시,중학교,공립
A000010113,세종예술고등학교,2018,남여공학,주간,세종특별자치시,고등학교,공립
A000010115,세종과학예술영재학교,2015,남여공학,주간,세종특별자치시,고등학교,공립
A000010116,양지고등학교,2015,남여공학,주간,세종특별자치시,고등학교,공립
A000010118,어진중학교,2014,남여공학,주간,세종특별자치시,중학교,공립
A000010119,연세초등학교,2013,남여공학,주간,세종특별자치시,초등학교,공립
A000010122,두루고등학교,2015,남여공학,주간,세종특별자치시,고등학교,공립
A000010123,다빛초등학교,2015,남여공학,주간,세종특별자치시,초등학교,공립
A000010126,소담고등학교,2017,남여공학,주간,세종특별자치시,고등학교,공립
A000010127,보람고등학교,2016,남여공학,주간,세종특별자치시,고등학교,공립
A000010128,새롬고등학교,2017,남여공학,주간,세종특별자치시,고등학교,공립
A000010129,소담중학교,2016,남여공학,주간,세종특별자치시,중학교,공립
A000010130,새뜸중학교,2017,남여공학,주간,세종특별자치시,중학교,공립
A000010131,새움중학교,2017,남여공학,주간,세종특별자치시,중학교,공립
A000010132,소담초등학교,2016,남여공학,주간,세종특별자치시,초등학교,공립
A000010133,보람초등학교,2016,남여공학,주간,세종특별자치시,초등학교,공립
A000010134,여울초등학교,2017,남여공학,주간,세종특별자치시,초등학교,공립
A000010135,가득초등학교,2017,남여공학,주간,세종특별자치시,초등학교,공립
A000010137,새뜸초등학교,2017,남여공학,주간,세종특별자치시,초등학교,공립
A000010138,새롬초등학교,2017,남여공학,주간,세종특별자치시,초등학교,공립
A000010147,글벗초등학교,2017,남여공학,주간,세종특별자치시,초등학교,공립
A000010148,글벗중학교,2017,남여공학,주간,세종특별자치시,중학교,공립
A000010149,보람중학교,2017,남여공학,주간,세종특별자치시,중학교,공립
A000010150,반곡고등학교,2020,남여공학,주간,세종특별자치시,고등학교,공립
A000010151,다정고등학교,2019,남여공학,주간,세종특별자치시,고등학교,공립
A000010152,나성중학교,2021,남여공학,주간,세종특별자치시,중학교,공립
A000010153,반곡중학교,2019,남여공학,주간,세종특별자치시,중학교,공립
A000010154,다정중학교,2018,남여공학,주간,세종특별자치시,중학교,공립
A000010155,나성초등학교,2021,남여공학,주간,세종특별자치시,초등학교,공립
A000010156,솔빛초등학교,2019,남여공학,주간,세종특별자치시,초등학교,공립
A000010157,반곡초등학교,2019,남여공학,주간,세종특별자치시,초등학교,공립
A000010158,대평초등학교,2018,남여공학,주간,세종특별자치시,초등학교,공립
A000010159,새움초등학교,2018,남여공학,주간,세종특별자치시,초등학교,공립
A000010160,다정초등학교,2018,남여공학,주간,세종특별자치시,초등학교,공립
A000010161,한결초등학교,2018,남여공학,주간,세종특별자치시,초등학교,공립
A000010170,세종장영실고등학교,2020,남여공학,주간,세종특별자치시,고등학교,공립
