학교코드,학교명,설립년도,남녀공학구분명,주야구분명,우편번호시도명,학교종류구분명,설립구분명
A000011136,덕정초등학교,1932,남여공학,주간,경기도,초등학교,공립
A000011137,동두천초등학교,1923,남여공학,주간,경기도,초등학교,공립
A000011138,동보초등학교,1963,남여공학,주간,경기도,초등학교,공립
A000011139,보산초등학교,1971,남여공학,주간,경기도,초등학교,공립
A000011140,봉암초등학교,1967,남여공학,주간,경기도,초등학교,공립
A000011141,사동초등학교,1969,남여공학,주간,경기도,초등학교,공립
A000011142,산북초등학교,2000,남여공학,주간,경기도,초등학교,공립
A000011143,삼상초등학교,1935,남여공학,주간,경기도,초등학교,공립
A000011144,상수초등학교,1955,남여공학,주간,경기도,초등학교,공립
A000011145,상패초등학교,1947,남여공학,주간,경기도,초등학교,공립
A000011146,생연초등학교,1969,남여공학,주간,경기도,초등학교,공립
A000011147,소요초등학교,1959,남여공학,주간,경기도,초등학교,공립
A000011148,송추초등학교,1928,남여공학,주간,경기도,초등학교,공립
A000011149,양주덕산초등학교,1963,남여공학,주간,경기도,초등학교,공립
A000011150,양주덕현초등학교,1946,남여공학,주간,경기도,초등학교,공립
A000011151,양주백석초등학교,1932,남여공학,주간,경기도,초등학교,공립
A000011152,연곡초등학교,1958,남여공학,주간,경기도,초등학교,공립
A000011153,유양초등학교,1923,남여공학,주간,경기도,초등학교,공립
A000011154,은봉초등학교,1999,남여공학,주간,경기도,초등학교,공립
A000011155,은현초등학교,1935,남여공학,주간,경기도,초등학교,공립
A000011156,지행초등학교,2001,남여공학,주간,경기도,초등학교,공립
A000011157,천보초등학교,1947,남여공학,주간,경기도,초등학교,공립
A000011158,칠봉초등학교,2001,남여공학,주간,경기도,초등학교,공립
A000011159,탑동초등학교,1939,남여공학,주간,경기도,초등학교,공립
A000011160,회정초등학교,2001,남여공학,주간,경기도,초등학교,공립
A000011161,회천초등학교,2002,남여공학,주간,경기도,초등학교,공립
A000011162,효촌초등학교,1958,남여공학,주간,경기도,초등학교,공립
A000011195,계남중학교,1993,남여공학,주간,경기도,중학교,공립
A000011196,내동중학교,1985,남여공학,주간,경기도,중학교,공립
A000011197,덕산중학교,1990,남여공학,주간,경기도,중학교,공립
A000011198,부명중학교,1993,남여공학,주간,경기도,중학교,공립
A000011199,부인중학교,1993,남여공학,주간,경기도,중학교,공립
A000011200,부일중학교,1989,남여공학,주간,경기도,중학교,공립
A000011201,부천남중학교,1981,남여공학,주간,경기도,중학교,공립
A000011202,부천동여자중학교,1984,여,주간,경기도,중학교,공립
A000011203,부천동중학교,1984,남,주간,경기도,중학교,공립
A000011204,부천부곡중학교,1991,남여공학,주간,경기도,중학교,공립
A000011205,부천부흥중학교,1994,남여공학,주간,경기도,중학교,공립
A000011206,부천여월중학교,1996,남여공학,주간,경기도,중학교,공립
A000011207,부천여자중학교,1980,여,주간,경기도,중학교,공립
A000011208,부천중학교,1950,남여공학,주간,경기도,중학교,공립
A000011209,상도중학교,1994,남여공학,주간,경기도,중학교,공립
A000011210,상동중학교,1997,남여공학,주간,경기도,중학교,공립
A000011211,상일중학교,2002,남여공학,주간,경기도,중학교,공립
A000011212,석천중학교,2002,남여공학,주간,경기도,중학교,공립
A000011213,성곡중학교,1993,남여공학,주간,경기도,중학교,공립
A000011214,성주중학교,1985,남여공학,주간,경기도,중학교,공립
A000011215,소명여자중학교,1961,여,주간,경기도,중학교,사립
A000011216,소사중학교,1995,남여공학,주간,경기도,중학교,공립
A000011217,심원중학교,1993,남여공학,주간,경기도,중학교,공립
A000011218,역곡중학교,1985,남여공학,주간,경기도,중학교,공립
A000011219,중원중학교,2002,남여공학,주간,경기도,중학교,공립
A000011220,중흥중학교,1992,남여공학,주간,경기도,중학교,공립
A000011222,계남초등학교,1992,남여공학,주간,경기도,초등학교,공립
A000011223,고강초등학교,1988,남여공학,주간,경기도,초등학교,공립
A000011224,고리울초등학교,2005,남여공학,주간,경기도,초등학교,공립
A000011225,까치울초등학교,2000,남여공학,주간,경기도,초등학교,공립
A000011226,도당초등학교,1987,남여공학,주간,경기도,초등학교,공립
A000011227,도원초등학교,1987,남여공학,주간,경기도,초등학교,공립
A000011228,동곡초등학교,1984,남여공학,주간,경기도,초등학교,공립
A000011229,범박초등학교,1986,남여공학,주간,경기도,초등학교,공립
A000011230,복사초등학교,1989,남여공학,주간,경기도,초등학교,공립
A000011231,부광초등학교,1994,남여공학,주간,경기도,초등학교,공립
A000011232,부명초등학교,1993,남여공학,주간,경기도,초등학교,공립
A000011233,부원초등학교,1984,남여공학,주간,경기도,초등학교,공립
A000011234,부인초등학교,1993,남여공학,주간,경기도,초등학교,공립
A000011235,부일초등학교,1981,남여공학,주간,경기도,초등학교,공립
A000011236,부천남초등학교,1945,남여공학,주간,경기도,초등학교,공립
A000011237,부천대명초등학교,1991,남여공학,주간,경기도,초등학교,공립
A000011238,부천덕산초등학교,1988,남여공학,주간,경기도,초등학교,공립
A000011239,부천동초등학교,1961,남여공학,주간,경기도,초등학교,공립
A000011240,부천부곡초등학교,1993,남여공학,주간,경기도,초등학교,공립
A000011241,부천부안초등학교,1982,남여공학,주간,경기도,초등학교,공립
A000011242,부천부흥초등학교,1993,남여공학,주간,경기도,초등학교,공립
A000011243,부천북초등학교,1924,남여공학,주간,경기도,초등학교,공립
A000011244,부천삼정초등학교,1983,남여공학,주간,경기도,초등학교,공립
A000011245,부천서초등학교,1967,남여공학,주간,경기도,초등학교,공립
A000011246,부천수주초등학교,1996,남여공학,주간,경기도,초등학교,공립
A000011247,부천신흥초등학교,1983,남여공학,주간,경기도,초등학교,공립
A000011248,부천여월초등학교,1996,남여공학,주간,경기도,초등학교,공립
A000011249,부천역곡초등학교,1994,남여공학,주간,경기도,초등학교,공립
A000011250,부천원일초등학교,2008,남여공학,주간,경기도,초등학교,공립
A000011251,부천중앙초등학교,1988,남여공학,주간,경기도,초등학교,공립
A000011252,부천중원초등학교,1996,남여공학,주간,경기도,초등학교,공립
A000011253,부천초등학교,1986,남여공학,주간,경기도,초등학교,공립
A000011254,상도초등학교,1993,남여공학,주간,경기도,초등학교,공립
A000011255,상동초등학교,1993,남여공학,주간,경기도,초등학교,공립
A000011256,상원초등학교,2002,남여공학,주간,경기도,초등학교,공립
A000011257,상인초등학교,2002,남여공학,주간,경기도,초등학교,공립
A000011258,상일초등학교,2002,남여공학,주간,경기도,초등학교,공립
A000011259,상지초등학교,1984,남여공학,주간,경기도,초등학교,공립
A000011260,성주초등학교,1979,남여공학,주간,경기도,초등학교,공립
A000011261,소사초등학교,1970,남여공학,주간,경기도,초등학교,공립
A000011262,송내초등학교,1992,남여공학,주간,경기도,초등학교,공립
A000011263,신도초등학교,1993,남여공학,주간,경기도,초등학교,공립
A000011264,소일초등학교,1993,남여공학,주간,경기도,초등학교,공립
A000011265,심곡초등학교,1977,남여공학,주간,경기도,초등학교,공립
A000011266,심원초등학교,1994,남여공학,주간,경기도,초등학교,공립
A000011267,약대초등학교,1949,남여공학,주간,경기도,초등학교,공립
A000011268,오정초등학교,1931,남여공학,주간,경기도,초등학교,공립
A000011269,원미초등학교,1984,남여공학,주간,경기도,초등학교,공립
A000011270,원종초등학교,1985,남여공학,주간,경기도,초등학교,공립
A000011271,중흥초등학교,1992,남여공학,주간,경기도,초등학교,공립
A000011272,창영초등학교,1992,남여공학,주간,경기도,초등학교,공립
A000011337,금광중학교,1994,남여공학,주간,경기도,중학교,공립
A000011338,내정중학교,1993,남여공학,주간,경기도,중학교,공립
A000011339,대원중학교,1983,남여공학,주간,경기도,중학교,공립
A000011340,매송중학교,1994,남여공학,주간,경기도,중학교,공립
A000011341,백현중학교,1995,남여공학,주간,경기도,중학교,공립
A000011342,분당중학교,1995,남여공학,주간,경기도,중학교,공립
A000011343,불곡중학교,1995,남여공학,주간,경기도,중학교,공립
A000011344,상원여자중학교,1981,여,주간,경기도,중학교,공립
A000011345,서현중학교,1991,남여공학,주간,경기도,중학교,공립
A000011346,성남동중학교,1981,남여공학,주간,경기도,중학교,공립
A000011347,성남문원중학교,1983,남,주간,경기도,중학교,공립
A000011348,성남서중학교,1971,남,주간,경기도,중학교,공립
A000011349,성남여자중학교,1971,여,주간,경기도,중학교,공립
A000011350,성남중학교,1995,남여공학,주간,경기도,중학교,공립
A000011351,동광중학교,1976,남여공학,주간,경기도,중학교,사립
A000011352,성일중학교,1974,남여공학,주간,경기도,중학교,사립
A000011353,송림중학교,1977,남여공학,주간,경기도,중학교,사립
A000011354,수내중학교,1992,남여공학,주간,경기도,중학교,공립
A000011355,숭신여자중학교,1971,여,주간,경기도,중학교,사립
A000011356,야탑중학교,1993,남여공학,주간,경기도,중학교,공립
A000011357,양영중학교,1949,남여공학,주간,경기도,중학교,공립
A000011358,영성중학교,1985,남,주간,경기도,중학교,공립
A000011359,은행중학교,1992,남여공학,주간,경기도,중학교,공립
A000011360,이매중학교,1992,남여공학,주간,경기도,중학교,공립
A000011361,장안중학교,1994,남여공학,주간,경기도,중학교,공립
A000011362,정자중학교,1994,남여공학,주간,경기도,중학교,공립
A000011363,청솔중학교,1995,남여공학,주간,경기도,중학교,공립
A000011364,태평중학교,1998,남여공학,주간,경기도,중학교,공립
A000011365,풍생중학교,1966,남여공학,주간,경기도,중학교,사립
A000011366,하탑중학교,1994,남여공학,주간,경기도,중학교,공립
A000011367,검단초등학교,1971,남여공학,주간,경기도,초등학교,공립
A000011368,구미초등학교,1995,남여공학,주간,경기도,초등학교,공립
A000011369,금빛초등학교,1973,남여공학,주간,경기도,초등학교,공립
A000011370,금상초등학교,1995,남여공학,주간,경기도,초등학교,공립
A000011371,낙생초등학교,2009,남여공학,주간,경기도,초등학교,공립
A000011372,내정초등학교,1990,남여공학,주간,경기도,초등학교,공립
